text,favorited,created,statusSource,retweetCount,,,
"RT @PplOfIndia: In India, people are not ready to accept a democratically elected govt led by Mr N Modi &amp; oppose the laws enacted/to be ena…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",163,,,
RT @raging545: Video of an #Australian man and his wife live streaming possibly his/their own death at the hands of the #Taliban in #Afghan…,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",13,,,
"Conservatives are gleefully blaming Biden for the disasters in Afghanistan, but never let them forget that Trump be… https://t.co/bUXabU9VfX",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @FAustralians: Did you know:

Twitter banned the elected Vice President of Afghanistan for advocating resistance to the Taliban?",FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",14,,,
RT @ClayTravis: The Taliban has taken over all of Afghanistan less than a month after Joe Biden told us all it was impossible. https://t.co…,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",2721,,,
@SteveHiltonx By doing this drone strike he wants everyone to forget that his administration gave the Taliban ALL M… https://t.co/LORvZpJ9az,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"RT @PC_Butter_Bread: @davidmweissman Trump’s national security adviser, H.R. McMaster, called out Trump &amp; Pompeo: “Pompeo signed a surrende…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",16,,,
"RT @BookerSparticus: So, our President meets with Putin and gives him 16 very important targets not to target. Then he gives the Taliban a…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",853,,,
"RT @Telegraph: The US has carried out a drone strike against an Islamic State \planner\"" in eastern Afghanistan",,,,,,,
,,,,,,,
"Follow the updates in our l…""",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",22,,,
@LeonaLioness6 isis in Afghanistan they hate the Taliban more than they hate the USA,FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @TomJChicago: Trump the simpleton, says the Taliban has been around for 1000 years &amp; we should blow up our “forts” in Afghanistan. His d…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",667,,,
@MJalal700 Says the guy living in Qatar. 85% of Afghanistan does want Taliban terrorists yet Taliban feel like ther… https://t.co/ZASnA6107C,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
RT @SolomonYue: WTF<U+0001F6A8>Now #BeijingBiden aka Surrender-in-Chief .@POTUS abandons dozens of California Students Stranded in Taliban Controlled…,FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",54,,,
"RT @politicsusa46: I stood off on releasing content given the tragedy yesterday, but tomorrow I’ll be releasing a video on Afghanistan high…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",31,,,
"RT @WIONews: French President #EmmanuelMacron, among other leaders is set to attend a regional summit in Iraq, with the #Taliban takeover o…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",5,,,
\If the Taliban are allowed to declare victory in Afghanistan," it means what? It means they beat the North Atlantic… https://t.co/9BRRZbSCIv""",NA,NA,williechunderan,NA,,
"RT @RozitaRiazati: Taliban in control of parts of #Kabul airport, says spox  @BilalKarimi21 \Today"," 3 important locations in military part…""",NA,NA,vikas1689,NA,,
"RT @mk_hawthorne: On the subject of leaving Afghanistan, the sides are ISIS and the Western Media vs. the Taliban and Joe Biden. 

what a w…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",7,,,
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",50,,,
RT @HopeSprings10: US military conducts airstrike against ISIS-K planner https://t.co/RJ8oWCfJaK.  Exactly what they need to do.,FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",13,,,
"RT @cnnbrk: The US has conducted an airstrike in Afghanistan against a planner for terrorist group ISIS-K, according to a US Central Comman…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",621,,,
The Pentagon announced the airstrike a day after Joe Biden vowed retaliation for a Kabul airport attack by ISIS-K t… https://t.co/eifKlPWMdf,FALSE,28-08-2021 03:28,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",0,,,
RT @AlinejadMasih: In New York<U+060C> we are holding photos of our real selves before dress code imposition in #Iran &amp; #Afghanistan to protest no…,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1084,,,
"RT @pennstatetom: Afghan refugees arrive to Dulles International Airport on Friday, August 27, 2021, after fleeing Afghanistan as it fell t…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",461,,,
# <U+0001F61C><U+0001F92B> The U.S. and Taliban have begun discussing the possibility of an American diplomatic presence in Afghanistan a… https://t.co/vuytRpIeuf,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @TheRickyDavila: If you’re more angry with President Biden for doing what’s necessary to leave Afghanistan instead of Taliban and ISIS-K…,FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",173,,,
RT @SatlokChannel: Turmoil engulfed Kabul after the Afghanistan government crumpled and the Taliban took over. Two strong blasts killed at…,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",958,,,
"RT @JRubinBlogger: Perfect example of media hysteria. The \giving names\"" to the Taliban is false. How many retweeted"," wrote column on evide…""",NA,NA,MattMurph24,NA,,
"RT @ani_digital: Taliban, Haqqani Network two 'separate entities', says US on sharing intelligence with proscribed terror group

Read @ANI…",FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",14,,,
RT @GauravPandhi: He would blabber when there wasn't a crisis and is now silent when Taliban is in complete control of Afghanistan - and as…,FALSE,28-08-2021 03:28,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",213,,,
"RT @JRubinBlogger: Perfect example of media hysteria. The \giving names\"" to the Taliban is false. How many retweeted"," wrote column on evide…""",NA,NA,SnowflakeSnark,NA,,
RT @vtchakarova: <U+0001F1E6><U+0001F1EB><U+0001F1FA><U+0001F1F2> The Taliban have now access to $85 billion worth of US military equipment in Afghanistan. That's more than the entire…,FALSE,28-08-2021 03:28,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",153,,,
"@ArielElyseGold You don't like American Policy. You don't like Israeli Policy, and yet silent on the Taliban. Why n… https://t.co/faojXcADXa",FALSE,28-08-2021 03:27,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @s_deceit: #PakistansLiesDeceitDeception exposed by @najamsethi 2 @murtazasolangi &amp; @Razarumi: #Afghanistan will C jihad btwn #Taliban &amp;…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2,,,
"RT @ZaleskiLuke: @JohnCornyn trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 500…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",8,,,
RT @cnnbrk: The US Embassy in Kabul again warned US citizens at a number of gates at the airport to \leave immediately,"\"" citing security th…""",NA,NA,manalimodi11,NA,,
"https://t.co/DH8fZFX1rW

https://t.co/piQhgL3PCB › news › paper

https://t.co/piQhgL3PCB › politics › b...… https://t.co/O4znYTk3zO",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",0,,,
"RT @JRubinBlogger: Perfect example of media hysteria. The \giving names\"" to the Taliban is false. How many retweeted"," wrote column on evide…""",NA,NA,madamecrab,NA,,
"RT @DanMicovic: @DonaldJTrumpJr @BobSalera As a part of the 2020 Doha deal, Donald Trump and Mike Pompeo made an agreement with the Taliban…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",21,,,
RT @RedChocolateBox: Afghanistan Christians TARGETED by Taliban; U.S. Exit Encourages Radical... https://t.co/oDEjUIcxW2 via @YouTube,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1,,,
"RT @stephenfhayes: False.

Here is Siraj Haqqani, publishing a propaganda op-ed in the NYT last year, identified as \deputy leader of the T…""",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",9,,,
RT @TheRickyDavila: If you’re more angry with President Biden for doing what’s necessary to leave Afghanistan instead of Taliban and ISIS-K…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",173,,,
"RT @KenRoth: As the US military departs Afghanistan, the CIA is ramping up its presence. In the past, \raids by CIA-trained Afghan units ki…""",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",23,,,
RT @TheRickyDavila: If you’re more angry with President Biden for doing what’s necessary to leave Afghanistan instead of Taliban and ISIS-K…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",173,,,
"IM SO TIRED OF SEEING BIDEN &amp; KAMALA 
LAUGHING ABOUT THE AFGHANISTAN SITUATION. 
Our Soldiers Are Dying 
\That's No… https://t.co/yVtjAGceXt""",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"History is repeating in Afghanistan, we know the scenario,we know the next steps, we are aware of what is going to… https://t.co/ywxIu60Rsl",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
Profits and poppy: Afghanistan's illegal drug trade a boon for Taliban https://t.co/Srz5QvPX5f,FALSE,28-08-2021 03:27,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @PamAqua2017: Service dogs in trouble at #KabulAiport - need space in cargo hold. Taliban may cut off noses of bomb-sniffing dogs
#Afgha…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",7,,,
Taliban took over Afghanistan after Afgan army surrendered to Taliban without even fighting. Why would any other co… https://t.co/yPRUHrNuHF,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"RT @cnnbrk: The US has conducted an airstrike in Afghanistan against a planner for terrorist group ISIS-K, according to a US Central Comman…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",621,,,
"RT @Hobie_SHRED: @DonaldJTrumpJr This is actual weakness:

FLASHBACK: In February 2020, Donald Trump discussed how he empowered the Taliban…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",313,,,
"RT @KazmiWajahat: The White House announces there will be no diplomatic presence of the USA in Afghanistan after 31st August.

#Kabul #Kabu…",FALSE,28-08-2021 03:27,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",24,,,
RT @sumrkhan1: An important meeting between #Qatari officials and #Taliban in process as of now in #Kabul regarding remaining #EvacuationOr…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",135,,,
"RT @nytimes: Afghans who worked for the former government or who helped the U.S. and its allies say they're being targeted by the Taliban,…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",53,,,
"RT @ForeignPolicy: After major campaigns to degrade al Qaeda and remove the Taliban, the international community led by the United States,…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",5,,,
The New York Times: Afghanistan Live Updates: U.S. Launches Retaliatory Airstrike and Warns of Airport Threat.… https://t.co/3pcdTRF6k5,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @PalmerReport: Donald Trump should be in prison for the secret deal that he cut with the Taliban over Afghanistan.,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",1800,,,
"RT @JRubinBlogger: Perfect example of media hysteria. The \giving names\"" to the Taliban is false. How many retweeted"," wrote column on evide…""",NA,NA,PaMa102675,NA,,
RT @starsandstripes: The founder of Kabul Small Animal Rescue was recently told by the Taliban to leave Afghanistan. But she doesn’t intend…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",386,,,
"RT @richardalijos: Join me @ noon tomorrow as I moderate \Roundtable on Implications of a #Taliban-Led #Afghanistan to Regional and Global…""",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",3,,,
RT @EXALTED4ever: @davidfrawleyved Afghanistan to Iran throughout Iraq there were giant Hindu statues and a lot of people used to do pilgri…,FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4,,,
"RT @JRubinBlogger: Perfect example of media hysteria. The \giving names\"" to the Taliban is false. How many retweeted"," wrote column on evide…""",NA,NA,jordankarrol,NA,,
"RT @husainhaqqani: There are lies, damned lies, and then there are recent @StateDeptSpox statements on Afghanistan! (If Taliban &amp; Haqqani N…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",169,,,
"RT @ggreenwald: Worth noting: in May -- with US troops still in Afghanistan, prior to withdrawal -- there was a horrific car bombing attack…",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",265,,,
"So now #taliban defending Afghanistan against a, more radical Islamic group #ISIS_K. Wow what an irony.",FALSE,28-08-2021 03:27,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
